date,temperature,relative_humidity,rain,wind_speed,surface_pressure,cloud_cover,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,us_aqi
2025-02-11 08:00:00+00:00,27.55,47.2058,0.0,11.701385,1013.99335,6.0,143.4,36.0,277.0,5.3,18.1,71.95923
2025-02-11 09:00:00+00:00,27.7,47.094753,0.0,12.503199,1012.9945,30.0,145.3,36.8,282.0,4.8,18.2,73.11171
2025-02-11 10:00:00+00:00,27.35,49.79131,0.0,12.74954,1012.1942,11.0,142.0,37.0,296.0,5.5,18.1,74.39716
2025-02-11 11:00:00+00:00,26.6,54.753296,0.0,12.585848,1011.6927,13.0,135.5,36.9,326.0,7.4,17.6,75.74468
2025-02-11 12:00:00+00:00,25.5,60.315254,0.0,11.672275,1011.7894,11.0,128.5,36.8,396.0,11.3,17.6,77.13653
2025-02-11 13:00:00+00:00,24.25,68.562744,0.0,10.742848,1012.5857,2.0,105.2,36.6,551.0,18.7,16.2,78.90072
2025-02-11 14:00:00+00:00,22.95,76.270966,0.0,10.266314,1013.18134,0.0,92.7,38.3,746.0,28.8,14.4,80.50532
2025-02-11 15:00:00+00:00,22.35,77.38266,0.0,9.746631,1013.8792,0.0,96.6,39.7,861.0,36.3,13.0,81.81737
2025-02-11 16:00:00+00:00,21.95,78.30128,0.0,7.9465466,1014.5777,0.0,99.4,40.7,829.0,38.6,12.6,83.085106
2025-02-11 17:00:00+00:00,21.5,81.75791,0.0,7.327127,1014.8761,0.0,100.1,41.6,718.0,38.2,12.8,84.37943
2025-02-11 18:00:00+00:00,21.05,85.37256,0.0,7.056826,1014.9748,0.0,99.9,42.7,617.0,37.2,12.7,85.73581
2025-02-11 19:00:00+00:00,20.65,88.04865,0.0,7.127636,1014.7736,0.0,97.8,43.8,555.0,36.0,12.1,87.26951
2025-02-11 20:00:00+00:00,20.35,88.02298,0.0,7.120815,1014.67316,0.0,94.3,43.0,502.0,34.3,11.3,88.99822
2025-02-11 21:00:00+00:00,19.95,87.43665,0.0,5.9644947,1014.2722,0.0,93.4,41.9,461.0,32.9,10.8,90.80673
2025-02-11 22:00:00+00:00,19.55,87.12515,0.0,4.514377,1013.9711,0.0,96.9,42.5,411.0,32.0,10.7,92.68617
2025-02-11 23:00:00+00:00,19.05,87.63291,0.0,5.1575575,1013.97,0.0,101.3,43.4,372.0,31.5,10.8,94.76951
2025-02-12 00:00:00+00:00,18.55,87.032845,0.0,5.8409934,1014.0682,0.0,110.1,46.2,404.0,33.2,12.5,97.05674
2025-02-12 01:00:00+00:00,18.15,87.55274,0.0,7.029225,1014.6669,0.0,109.2,47.1,564.0,34.4,13.8,99.74291
2025-02-12 02:00:00+00:00,17.9,79.48139,0.0,7.5942073,1015.36554,0.0,113.2,51.5,794.0,35.8,15.8,102.97917
2025-02-12 03:00:00+00:00,18.2,73.57106,0.0,8.461914,1016.1656,0.0,113.4,62.2,985.0,35.7,17.9,106.57293
2025-02-12 04:00:00+00:00,20.6,61.33502,0.0,6.384293,1016.87195,0.0,115.7,58.9,1115.0,33.0,20.1,110.781265
2025-02-12 05:00:00+00:00,23.95,45.323112,0.0,4.5536795,1017.58075,0.0,130.4,51.7,1206.0,28.7,22.5,114.44793
2025-02-12 06:00:00+00:00,26.6,34.22082,0.0,4.1085763,1017.6879,0.0,132.7,47.6,1210.0,24.1,24.8,117.32294
2025-02-12 07:00:00+00:00,28.1,30.304983,0.0,4.802999,1016.9923,0.0,133.2,46.8,1063.0,18.5,27.1,119.25002
2025-02-12 08:00:00+00:00,28.75,30.689898,0.0,7.486788,1015.7952,0.0,132.2,46.4,830.0,12.6,29.3,120.593765
2025-02-12 09:00:00+00:00,28.95,33.19245,0.0,9.743304,1014.99646,0.0,128.1,46.8,659.0,9.2,30.9,121.677086
2025-02-12 10:00:00+00:00,29.0,32.551956,0.0,10.404249,1014.09717,0.0,122.5,46.4,604.0,8.6,31.9,122.718765
2025-02-12 11:00:00+00:00,28.75,31.839478,0.0,10.718693,1013.597,0.0,120.1,46.9,611.0,10.6,32.4,123.69792
2025-02-12 12:00:00+00:00,27.75,34.42904,0.0,9.9408245,1013.7939,0.0,118.5,48.2,670.0,15.2,35.0,124.73958
2025-02-12 13:00:00+00:00,26.25,42.909332,0.0,8.36758,1014.2896,0.0,111.8,50.5,795.0,27.5,31.7,125.92709
2025-02-12 14:00:00+00:00,24.8,49.116814,0.0,6.8541956,1014.7851,0.0,103.6,54.2,972.0,44.7,27.2,127.37501
2025-02-12 15:00:00+00:00,23.95,52.189556,0.0,7.0107627,1015.3825,0.0,106.4,56.2,1149.0,59.9,24.8,129.03125
2025-02-12 16:00:00+00:00,23.15,54.946133,0.0,6.792466,1016.07965,0.0,109.0,59.0,1354.0,71.7,26.8,130.75
2025-02-12 17:00:00+00:00,22.7,56.46401,0.0,6.6818557,1016.4781,0.0,119.7,65.0,1559.0,81.6,30.9,132.65625
2025-02-12 18:00:00+00:00,22.45,56.035664,0.0,5.7628117,1016.4775,0.0,132.2,72.9,1632.0,86.7,32.7,135.09377
2025-02-12 19:00:00+00:00,22.3,54.55256,0.0,5.2478566,1016.07745,0.0,118.7,75.0,1470.0,84.6,29.9,138.2396
2025-02-12 20:00:00+00:00,21.95,53.929367,0.0,5.2939587,1015.6768,0.0,99.7,69.8,1175.0,77.8,25.0,141.4896
2025-02-12 21:00:00+00:00,21.3,54.118874,0.0,4.6277857,1015.57495,0.0,88.2,64.5,921.0,70.9,20.7,144.28127
2025-02-12 22:00:00+00:00,20.5,54.453136,0.0,4.3832865,1015.0732,0.0,81.3,61.0,727.0,65.2,17.9,146.63544
2025-02-12 23:00:00+00:00,19.8,54.092747,0.0,5.3305535,1014.7714,0.0,77.1,57.7,572.0,59.5,15.9,148.56252
2025-02-13 00:00:00+00:00,19.15,53.20534,0.0,4.802999,1014.86945,0.0,64.7,48.8,571.0,55.1,15.7,150.01097
2025-02-13 01:00:00+00:00,18.6,53.240875,0.0,4.73506,1015.76715,0.0,64.5,48.5,853.0,51.9,15.2,150.06798
2025-02-13 02:00:00+00:00,18.2,51.189804,0.0,4.3536186,1016.2655,0.0,67.1,51.8,1288.0,47.3,15.1,150.09868
2025-02-13 03:00:00+00:00,18.15,49.80053,0.0,4.143911,1016.86505,0.0,75.7,63.1,1596.0,42.4,19.2,150.10526
2025-02-13 04:00:00+00:00,20.9,40.986088,0.0,2.6758924,1017.47217,0.0,73.3,62.4,1670.0,37.6,32.2,150.125
2025-02-13 05:00:00+00:00,24.65,30.483082,0.0,1.9881649,1018.08215,0.0,69.2,41.7,1619.0,32.5,49.5,150.20175
2025-02-13 06:00:00+00:00,26.9,25.681406,0.0,3.143565,1017.6885,0.0,93.1,42.5,1484.0,27.1,60.6,149.91667
2025-02-13 07:00:00+00:00,27.9,25.333279,0.0,5.8298883,1016.8921,0.0,108.0,44.1,1223.0,20.3,60.4,149.38542
2025-02-13 08:00:00+00:00,28.25,25.427027,0.0,9.059205,1015.59406,0.0,102.0,41.3,880.0,13.3,54.2,149.10417
2025-02-13 09:00:00+00:00,28.25,24.90746,0.0,10.950452,1014.49493,0.0,94.1,39.1,628.0,9.0,47.2,148.57292
2025-02-13 10:00:00+00:00,27.95,25.786608,0.0,11.052058,1013.7945,0.0,89.6,37.8,532.0,8.4,40.6,147.77083
2025-02-13 11:00:00+00:00,27.2,30.569408,0.0,10.766949,1013.19305,0.0,87.3,37.4,527.0,10.5,33.3,146.875
2025-02-13 12:00:00+00:00,26.1,36.446686,0.0,9.3340025,1013.18994,0.0,90.6,39.9,593.0,15.8,30.6,145.88542
2025-02-13 13:00:00+00:00,25.25,44.643112,0.0,8.197414,1013.6873,0.0,84.8,42.0,792.0,28.1,27.6,145.02084
2025-02-13 14:00:00+00:00,23.75,56.539894,0.0,7.4346757,1014.2826,0.0,86.4,46.3,1061.0,44.9,23.3,144.13542
2025-02-13 15:00:00+00:00,22.9,67.007164,0.0,8.101999,1014.88,0.0,88.9,47.6,1192.0,55.9,19.8,143.31253
2025-02-13 16:00:00+00:00,22.3,74.97913,0.0,8.311245,1015.07825,0.0,89.4,47.6,1055.0,56.3,18.0,142.41669
2025-02-13 17:00:00+00:00,21.85,79.526505,0.0,8.641874,1014.977,0.0,87.3,46.0,780.0,51.0,17.0,141.22917
2025-02-13 18:00:00+00:00,21.5,80.99162,0.0,9.0018,1014.976,0.0,82.9,43.0,544.0,44.3,15.7,139.25
2025-02-13 19:00:00+00:00,21.05,81.7014,0.0,9.05205,1014.67505,0.0,75.7,38.9,408.0,36.8,13.6,136.1354
2025-02-13 20:00:00+00:00,20.7,82.69399,0.0,9.178235,1014.47424,0.0,65.7,34.0,310.0,27.8,11.2,132.37498
2025-02-13 21:00:00+00:00,20.55,83.19919,0.0,9.743304,1014.1739,0.0,54.9,29.2,244.0,20.4,9.4,128.64583
2025-02-13 22:00:00+00:00,20.4,84.237724,0.0,9.826088,1013.67395,0.0,46.9,25.2,197.0,14.5,8.2,124.968735
2025-02-13 23:00:00+00:00,20.25,85.559074,0.0,9.339208,1013.4739,5.0,45.5,22.7,181.0,10.1,7.6,121.23958
2025-02-14 00:00:00+00:00,20.3,85.56418,0.0,9.165871,1013.17413,0.0,45.3,20.5,227.0,9.4,7.5,117.59375
2025-02-14 01:00:00+00:00,20.0,87.71665,0.0,9.340941,1013.5728,12.0,52.7,21.2,397.0,18.1,8.7,114.645836
2025-02-14 02:00:00+00:00,19.75,88.527275,0.0,9.044888,1014.17163,0.0,59.6,24.1,629.0,29.8,10.5,111.80208
2025-02-14 03:00:00+00:00,20.15,87.18009,0.0,9.19939,1014.67255,0.0,68.2,31.7,762.0,36.5,12.4,108.916664
2025-02-14 04:00:00+00:00,22.1,80.0611,0.0,7.0407386,1015.17755,0.0,64.7,32.1,700.0,33.8,14.4,105.645836
2025-02-14 05:00:00+00:00,24.7,68.43616,0.0,7.8583965,1015.684,10.0,71.2,30.0,539.0,26.1,16.6,102.48959
2025-02-14 06:00:00+00:00,27.35,50.11017,0.0,8.049845,1015.29175,39.0,70.1,28.9,405.0,19.2,18.1,101.27084
2025-02-14 07:00:00+00:00,29.0,39.381676,0.0,9.854075,1014.297,73.0,71.0,28.7,342.0,14.6,18.8,99.87589
2025-02-14 08:00:00+00:00,29.7,36.3733,0.0,11.866355,1013.1998,80.0,71.7,28.3,306.0,10.9,18.8,98.51065
2025-02-14 09:00:00+00:00,29.7,34.631424,0.0,14.404499,1012.7002,92.0,66.4,27.4,296.0,8.9,18.3,97.35816
2025-02-14 10:00:00+00:00,29.5,33.677174,0.0,13.519186,1011.8002,23.0,60.1,26.0,314.0,9.1,17.1,96.32093
2025-02-14 11:00:00+00:00,28.8,36.122303,0.0,12.440851,1011.29877,3.0,55.9,24.5,358.0,11.2,15.3,95.274826
2025-02-14 12:00:00+00:00,27.3,42.364204,0.0,12.304682,1011.49475,98.0,52.3,24.4,418.0,15.8,13.8,94.13121
2025-02-14 13:00:00+00:00,25.55,54.142975,0.0,11.431063,1012.1895,61.0,47.7,26.1,520.0,23.2,13.0,92.7571
2025-02-14 14:00:00+00:00,24.25,64.169464,0.0,9.36,1012.2859,3.0,47.5,28.1,639.0,33.3,11.9,91.347534
2025-02-14 15:00:00+00:00,23.75,66.335686,0.0,9.080639,1012.4841,4.0,48.7,28.1,689.0,39.1,10.9,89.73405
2025-02-14 16:00:00+00:00,23.6,66.30467,0.0,10.656547,1012.78357,15.0,48.9,27.6,611.0,37.1,10.2,88.005325
2025-02-14 17:00:00+00:00,23.65,64.65327,0.0,12.638512,1012.88354,5.0,47.0,26.5,463.0,30.9,9.6,86.23227
2025-02-14 18:00:00+00:00,23.65,63.028214,0.0,14.650938,1012.4838,1.0,44.7,24.9,337.0,24.6,8.9,84.50354
2025-02-14 19:00:00+00:00,23.55,62.805393,0.0,15.815435,1011.98425,18.0,42.3,22.9,265.0,19.1,7.7,82.898926
2025-02-14 20:00:00+00:00,23.35,62.16174,0.0,16.189995,1011.2842,25.0,41.0,21.1,214.0,13.5,6.4,81.48049
2025-02-14 21:00:00+00:00,23.0,63.898174,0.0,15.301059,1010.98346,86.0,40.7,20.3,181.0,9.2,5.5,80.33688
2025-02-14 22:00:00+00:00,22.8,65.717995,0.0,15.215058,1010.48315,100.0,41.4,20.1,158.0,6.4,5.1,79.54787
2025-02-14 23:00:00+00:00,22.6,68.454575,0.0,15.287288,1010.3826,82.0,42.0,20.5,153.0,4.9,5.2,79.09574
2025-02-15 00:00:00+00:00,22.35,71.74336,0.0,15.312701,1010.2821,2.0,43.4,21.5,180.0,5.3,5.5,78.9007
2025-02-15 01:00:00+00:00,22.0,77.0868,0.0,16.204998,1010.8807,0.0,43.9,22.2,274.0,11.0,6.3,78.98936
2025-02-15 02:00:00+00:00,22.0,77.57347,0.0,15.745627,1011.3803,0.0,45.6,24.0,400.0,18.6,7.5,79.07801
2025-02-15 03:00:00+00:00,22.45,77.64077,0.0,14.101021,1011.9811,0.0,49.9,27.6,475.0,23.3,9.0,79.06915
2025-02-15 04:00:00+00:00,24.2,72.30155,0.0,11.103243,1012.4854,0.0,54.8,29.9,447.0,22.2,10.8,78.70567
2025-02-15 05:00:00+00:00,26.05,64.35411,0.0,11.103243,1012.8902,0.0,70.5,30.5,367.0,18.2,12.9,78.510635
2025-02-15 06:00:00+00:00,27.65,54.32518,0.0,10.004178,1012.69476,0.0,97.6,33.8,303.0,14.3,14.8,78.55496
2025-02-15 07:00:00+00:00,28.75,48.13428,0.0,10.6261,1012.09814,4.0,121.1,37.1,279.0,11.2,16.7,78.989365
2025-02-15 08:00:00+00:00,29.35,46.19754,0.0,11.720751,1010.9007,33.0,125.3,38.2,272.0,8.4,18.3,79.73404
2025-02-15 09:00:00+00:00,29.35,47.38494,0.0,12.461669,1009.9015,69.0,120.1,38.6,280.0,7.2,19.0,80.61171
2025-02-15 10:00:00+00:00,28.85,50.18323,0.0,13.451914,1009.10077,4.0,108.3,37.8,302.0,8.2,18.0,81.604614
2025-02-15 11:00:00+00:00,27.75,55.212193,0.0,13.8049555,1008.8978,7.0,97.8,36.4,339.0,10.8,16.0,82.65071
2025-02-15 12:00:00+00:00,26.45,60.343918,0.0,13.272482,1008.9942,0.0,78.2,31.7,388.0,14.5,13.9,83.70567
2025-02-15 13:00:00+00:00,24.9,70.64576,0.0,11.755254,1009.38983,0.0,65.9,32.1,461.0,21.4,13.0,84.35284
2025-02-15 14:00:00+00:00,23.75,79.78729,0.0,9.473541,1009.78625,0.0,62.6,33.2,546.0,30.8,11.8,84.88475
2025-02-15 15:00:00+00:00,23.3,84.033005,0.0,9.580668,1010.4845,0.0,59.8,33.5,601.0,36.6,10.8,85.33689
2025-02-15 16:00:00+00:00,23.15,82.72776,0.0,10.3621235,1010.88385,0.0,56.5,32.8,611.0,35.6,10.3,85.815605
2025-02-15 17:00:00+00:00,22.95,81.93825,0.0,10.5234585,1011.3828,0.0,52.0,31.2,591.0,31.0,10.1,86.276596
2025-02-15 18:00:00+00:00,22.75,81.40583,0.0,8.107996,1011.38245,0.0,47.7,28.9,546.0,25.9,9.6,86.69326
2025-02-15 19:00:00+00:00,22.65,78.89448,0.0,8.656858,1011.3822,0.0,42.7,25.8,463.0,21.0,8.6,87.047874
2025-02-15 20:00:00+00:00,22.45,78.619644,0.0,8.467655,1010.78204,0.0,37.0,22.5,355.0,15.7,7.3,87.30497
2025-02-15 21:00:00+00:00,22.2,79.824394,0.0,7.9465466,1010.28174,0.0,32.7,19.7,271.0,11.4,6.4,87.429085
2025-02-15 22:00:00+00:00,22.0,79.79708,0.0,9.449572,1010.08136,0.0,30.3,17.9,216.0,8.1,6.0,87.37589
2025-02-15 23:00:00+00:00,21.95,79.54037,0.0,9.0,1009.78156,0.0,29.9,17.1,185.0,5.7,5.9,87.18086
2025-02-16 00:00:00+00:00,21.85,80.02725,0.0,10.272623,1009.6813,0.0,28.5,16.5,215.0,5.9,6.0,86.87944
2025-02-16 01:00:00+00:00,21.7,80.006905,0.0,10.656547,1010.1803,1.0,30.4,17.2,370.0,12.5,7.0,86.43617
2025-02-16 02:00:00+00:00,21.3,82.765724,0.0,9.178235,1010.8788,3.0,33.3,19.3,584.0,21.5,8.4,85.992905
2025-02-16 03:00:00+00:00,21.95,81.303986,0.0,9.746631,1011.3803,0.0,39.1,24.0,703.0,26.5,10.0,85.57623
2025-02-16 04:00:00+00:00,24.1,72.50996,0.0,8.513448,1012.0854,4.0,44.5,26.6,628.0,24.0,11.7,85.25709
2025-02-16 05:00:00+00:00,26.15,60.655315,0.0,9.499157,1012.3909,0.0,61.5,26.4,456.0,17.6,13.6,84.96454
2025-02-16 06:00:00+00:00,27.85,51.044823,0.0,9.36173,1012.09564,1.0,93.1,29.3,323.0,12.2,15.0,84.60106
2025-02-16 07:00:00+00:00,29.15,44.982258,0.0,10.51576,1011.5994,0.0,117.3,32.5,281.0,9.0,15.7,84.202126
2025-02-16 08:00:00+00:00,30.15,39.192226,0.0,11.090103,1010.5031,0.0,119.2,33.2,277.0,6.8,16.0,83.79433
2025-02-16 09:00:00+00:00,30.25,40.63106,0.0,12.43434,1009.3041,5.0,113.9,32.8,290.0,6.2,15.8,83.35107
2025-02-16 10:00:00+00:00,29.65,44.12304,0.0,14.138882,1008.90283,100.0,106.2,32.4,314.0,7.7,15.0,82.836876
2025-02-16 11:00:00+00:00,27.4,51.744488,0.0,13.091829,1008.89685,7.0,96.9,31.5,354.0,10.9,13.7,82.358154
2025-02-16 12:00:00+00:00,27.0,53.141396,0.0,12.703715,1009.29553,6.0,79.4,28.5,405.0,15.9,12.8,81.92376
2025-02-16 13:00:00+00:00,25.2,70.04485,0.0,13.154786,1009.79047,0.0,65.0,29.0,479.0,23.2,12.0,81.640076
2025-02-16 14:00:00+00:00,24.25,75.29645,0.0,11.9466305,1010.48737,2.0,53.1,28.3,565.0,32.9,11.0,81.36525
2025-02-16 15:00:00+00:00,23.9,76.41916,0.0,10.062305,1011.18585,12.0,40.9,24.5,622.0,38.2,10.0,80.93085
2025-02-16 16:00:00+00:00,23.9,74.30806,0.0,11.448055,1011.8853,0.0,30.7,20.5,637.0,34.8,9.2,80.13297
2025-02-16 17:00:00+00:00,23.8,74.29139,0.0,11.659777,1012.3845,1.0,26.0,18.1,622.0,26.9,8.6,79.04254
2025-02-16 18:00:00+00:00,23.5,75.64589,0.0,8.163749,1012.48346,0.0,25.4,17.3,577.0,20.0,7.9,77.8812
2025-02-16 19:00:00+00:00,23.25,76.0799,0.0,8.139901,1012.283,0.0,27.0,17.3,474.0,16.0,7.2,76.85284
2025-02-16 20:00:00+00:00,23.05,76.286644,0.0,7.2805495,1011.6829,1.0,28.5,16.9,340.0,13.0,6.5,76.09928
2025-02-16 21:00:00+00:00,22.85,77.457825,0.0,7.922045,1011.2825,0.0,29.9,16.4,257.0,11.0,6.1,75.60284
2025-02-16 22:00:00+00:00,22.6,79.381805,0.0,9.36173,1011.0821,0.0,31.4,16.1,246.0,9.3,6.0,75.31029
2025-02-16 23:00:00+00:00,22.25,82.36352,0.0,6.6624317,1011.181,9.0,30.6,16.0,286.0,8.6,6.1,75.15071
2025-02-17 00:00:00+00:00,21.5,85.95321,0.0,5.7204895,1011.37897,14.0,28.5,14.9,393.0,8.6,6.4,75.05319
2025-02-17 01:00:00+00:00,20.9,89.17607,0.0,4.7110505,1012.0766,0.0,28.0,15.9,625.0,17.7,8.6,74.91135
2025-02-17 02:00:00+00:00,20.65,88.3245,0.0,5.6492476,1012.9751,0.0,32.0,20.2,924.0,29.8,11.6,74.7961
2025-02-17 03:00:00+00:00,20.95,81.94652,0.0,6.384293,1013.87537,0.0,40.2,28.2,1131.0,36.5,14.6,74.87589
2025-02-17 04:00:00+00:00,22.95,66.59238,0.0,4.4565907,1014.4803,0.0,43.9,30.6,1169.0,32.6,17.3,75.24823
2025-02-17 05:00:00+00:00,25.85,43.649765,0.0,4.1556225,1014.88794,0.0,47.1,27.1,1116.0,23.2,20.0,75.60283
2025-02-17 06:00:00+00:00,28.3,33.342617,0.0,2.8460495,1014.8946,2.0,43.3,25.5,1041.0,15.2,21.9,75.66489
2025-02-17 07:00:00+00:00,29.8,29.175385,0.0,3.0652895,1014.29913,33.0,44.1,23.3,953.0,10.1,22.7,75.32801
2025-02-17 08:00:00+00:00,30.5,28.978254,0.0,6.6818557,1013.5014,4.0,58.8,23.6,844.0,6.3,22.9,74.51241
2025-02-17 09:00:00+00:00,30.55,32.982155,0.0,11.753876,1012.80225,28.0,82.9,28.4,763.0,5.7,23.0,73.66135
2025-02-17 10:00:00+00:00,29.8,33.76062,0.0,13.248049,1012.3007,100.0,92.2,30.7,727.0,10.1,23.8,73.27128
2025-02-17 11:00:00+00:00,28.85,35.54722,0.0,10.163227,1011.9985,36.0,71.0,32.8,718.0,17.8,24.6,73.12057
2025-02-17 12:00:00+00:00,28.75,35.286045,0.0,9.107359,1011.9982,96.0,61.5,31.0,730.0,22.2,24.2,80.7398
2025-02-17 13:00:00+00:00,27.75,42.903946,0.0,9.600937,1012.395,97.0,53.1,33.2,761.0,37.1,24.4,101.14795
2025-02-17 14:00:00+00:00,26.4,49.382122,0.0,7.1661706,1012.7912,94.0,56.2,34.0,814.0,57.6,24.7,107.525505
2025-02-17 15:00:00+00:00,24.85,61.907036,0.0,8.880405,1013.4865,100.0,67.8,41.0,887.0,72.2,24.6,98.80951
2025-02-17 16:00:00+00:00,24.55,67.55368,0.0,7.353611,1013.7853,95.0,73.8,48.0,1008.0,76.2,24.2,79.88945
2025-02-17 17:00:00+00:00,24.3,74.838326,0.0,7.596341,1014.1844,100.0,73.6,45.3,1150.0,74.2,23.5,78.23582
2025-02-17 18:00:00+00:00,24.15,77.1722,0.0,6.0077944,1014.08417,100.0,75.0,41.1,1230.0,68.7,22.0,80.64716
2025-02-17 19:00:00+00:00,23.95,72.71043,0.0,6.8989563,1013.9836,100.0,78.5,36.7,1215.0,58.7,19.0,82.75709
2025-02-17 20:00:00+00:00,23.6,70.62534,0.0,7.145796,1013.583,70.0,78.9,33.3,1138.0,45.1,15.2,84.47695
2025-02-17 21:00:00+00:00,22.95,71.62567,0.0,7.689603,1012.9815,17.0,77.5,31.0,1017.0,33.6,12.1,85.93085
2025-02-17 22:00:00+00:00,22.25,77.610886,0.0,8.281956,1012.48,65.0,73.8,28.5,800.0,25.4,10.3,87.225174
2025-02-17 23:00:00+00:00,21.85,83.61055,0.0,8.777654,1012.479,26.0,69.4,25.9,539.0,19.3,9.1,88.32446
2025-02-18 00:00:00+00:00,21.55,88.12509,0.0,8.9873905,1012.7778,54.0,63.1,23.5,409.0,16.4,9.0,89.20213
2025-02-18 01:00:00+00:00,21.6,79.74224,0.0,9.044888,1013.4776,5.0,58.8,22.4,551.0,21.6,9.7,89.96454
2025-02-18 02:00:00+00:00,21.35,80.21145,0.0,8.161764,1014.27594,8.0,58.1,23.9,824.0,28.4,10.7,90.54079
2025-02-18 03:00:00+00:00,21.65,78.257545,0.0,7.256032,1014.9764,1.0,59.6,28.5,973.0,31.3,11.7,90.8688
2025-02-18 04:00:00+00:00,23.9,67.63604,0.0,4.39436,1015.68225,62.0,58.7,29.7,859.0,26.6,13.0,90.89539
2025-02-18 05:00:00+00:00,26.75,49.79298,0.0,4.724786,1016.08954,19.0,59.4,25.8,621.0,18.0,14.3,90.81561
2025-02-18 06:00:00+00:00,29.1,35.15189,0.0,7.5685663,1015.896,32.0,62.4,23.8,427.0,10.9,15.0,90.70036
2025-02-18 07:00:00+00:00,30.2,30.376959,0.0,9.885262,1014.9996,20.0,63.1,22.9,337.0,7.0,14.5,90.549644
2025-02-18 08:00:00+00:00,30.85,28.404121,0.0,11.5115595,1013.80206,48.0,59.0,21.7,291.0,4.7,13.4,90.5142
2025-02-18 09:00:00+00:00,30.8,29.842268,0.0,12.93247,1012.6031,13.0,54.7,20.4,275.0,4.2,12.7,90.34575
2025-02-18 10:00:00+00:00,30.45,32.63121,0.0,13.451914,1011.8027,0.0,55.3,20.1,291.0,5.4,13.0,89.636536
2025-02-18 11:00:00+00:00,29.65,37.077454,0.0,13.036026,1011.4009,0.0,55.9,20.4,337.0,8.4,13.7,88.69681
2025-02-18 12:00:00+00:00,28.3,42.640007,0.0,12.81165,1011.5972,2.0,30.3,12.0,396.0,12.2,13.4,87.59753
2025-02-18 13:00:00+00:00,26.7,50.4222,0.0,10.261579,1012.29254,21.0,24.2,14.3,484.0,22.2,13.2,85.913124
2025-02-18 14:00:00+00:00,24.95,64.11795,0.0,8.538149,1012.68744,33.0,20.2,15.8,585.0,35.8,13.0,84.23759
2025-02-18 15:00:00+00:00,24.1,73.42065,0.0,7.029225,1013.28436,99.0,17.5,15.3,634.0,43.9,12.5,82.624115
2025-02-18 16:00:00+00:00,23.9,73.84596,0.0,8.2584505,1013.68384,100.0,15.9,14.3,590.0,41.8,11.6,80.34574
2025-02-18 17:00:00+00:00,23.9,73.84596,0.0,8.731392,1013.88367,96.0,14.6,13.1,493.0,34.3,10.5,77.358154
2025-02-18 18:00:00+00:00,23.8,74.29139,0.0,9.726665,1014.0832,100.0,13.6,12.1,402.0,26.7,9.4,74.50354
2025-02-18 19:00:00+00:00,23.5,77.555046,0.0,11.570515,1013.8824,99.0,12.9,11.0,331.0,20.4,8.2,71.93262
2025-02-18 20:00:00+00:00,23.4,78.02427,0.0,9.9977,1013.1827,98.0,13.3,9.7,265.0,14.0,6.9,69.65425
2025-02-18 21:00:00+00:00,23.15,78.47508,0.0,9.114471,1012.6824,78.0,17.1,9.3,220.0,9.2,6.0,67.56206
2025-02-18 22:00:00+00:00,23.05,77.24627,0.0,8.669949,1011.88275,100.0,21.2,10.0,190.0,5.8,5.6,65.63829
2025-02-18 23:00:00+00:00,23.15,76.3023,0.0,8.427383,1011.58325,100.0,29.5,11.7,182.0,3.8,5.6,63.998222
2025-02-19 00:00:00+00:00,23.15,74.64903,0.0,6.898956,1011.0837,76.0,36.1,13.6,230.0,5.6,6.4,62.739353
2025-02-19 01:00:00+00:00,23.1,77.737434,0.0,7.6409945,1011.3834,61.0,44.2,15.5,403.0,14.6,8.0,61.8617
2025-02-19 02:00:00+00:00,22.7,81.39951,0.0,7.7734165,1012.1816,64.0,51.6,19.2,632.0,26.7,10.1,61.25
2025-02-19 03:00:00+00:00,23.05,80.18898,0.0,9.335737,1012.5822,4.0,59.6,25.7,748.0,33.1,11.9,60.833336
2025-02-19 04:00:00+00:00,25.05,67.02156,0.0,10.662626,1013.0871,0.0,67.8,27.8,637.0,28.3,12.9,60.58511
2025-02-19 05:00:00+00:00,27.3,50.097107,0.0,14.05845,1013.59314,11.0,85.7,26.4,412.0,17.7,13.5,60.416668
2025-02-19 06:00:00+00:00,28.55,40.554108,0.0,16.546299,1013.59625,2.0,84.8,25.1,243.0,9.3,13.6,60.469864
2025-02-19 07:00:00+00:00,29.0,38.370388,0.0,19.424158,1012.89813,1.0,79.2,24.2,202.0,5.8,13.1,60.585106
2025-02-19 08:00:00+00:00,29.45,36.422485,0.0,19.852295,1011.6004,0.0,77.1,23.5,217.0,4.4,12.1,60.700356
2025-02-19 09:00:00+00:00,29.5,37.156578,0.0,19.45333,1010.5012,0.0,73.6,23.2,241.0,4.3,11.2,60.859932
2025-02-19 10:00:00+00:00,29.05,39.395584,0.0,20.256998,1009.80054,4.0,71.2,23.7,260.0,5.5,10.7,61.108162
2025-02-19 11:00:00+00:00,28.0,45.686943,0.0,20.7219,1009.4983,9.0,67.3,24.2,288.0,7.9,10.4,61.427307
2025-02-19 12:00:00+00:00,26.75,51.576843,0.0,19.172323,1009.4948,15.0,47.1,18.3,319.0,10.9,9.7,61.76419
2025-02-19 13:00:00+00:00,25.95,58.726997,0.0,17.548845,1009.4925,61.0,38.9,19.0,362.0,13.8,9.1,62.3227
